"5137","講義棟","vacant"
"5138","講義棟","vacant"
"5139","講義棟","vacant"
"5140","講義棟","vacant"
"5141","講義棟","vacant"
"5142","講義棟","vacant"
"5143","講義棟","vacant"
"5144","講義棟","vacant"
"5145","講義棟","vacant"
"5146","講義棟","vacant"
"5147","講義棟","vacant"
"5148","講義棟","vacant"
"5149","講義棟","vacant"
"5150","講義棟","vacant"
"5151","講義棟","vacant"
"5152","講義棟","vacant"
"5153","講義棟","vacant"
"5154","講義棟","vacant"
"5155","講義棟","vacant"
"5156","講義棟","vacant"
"5157","講義棟","vacant"
"5158","講義棟","vacant"
"5159","講義棟","vacant"
"5160","講義棟","vacant"
"5161","講義棟","vacant"
"5162","講義棟","vacant"
"5163","講義棟","vacant"
"5164","講義棟","vacant"
"5165","講義棟","vacant"
"5166","講義棟","vacant"
"5167","講義棟","vacant"
"5168","講義棟","vacant"
"5169","講義棟","vacant"
"5170","講義棟","vacant"
"5171","講義棟","vacant"
"5172","講義棟","vacant"
"5173","講義棟","vacant"
"5174","講義棟","vacant"
"5175","講義棟","vacant"
"5176","講義棟","vacant"
"5177","講義棟","vacant"
"5178","講義棟","vacant"
"5179","講義棟","vacant"
"5180","講義棟","vacant"
"5181","講義棟","vacant"
"5182","講義棟","vacant"
"5183","講義棟","vacant"
"5184","講義棟","vacant"
"5185","講義棟","vacant"
"5186","講義棟","vacant"
"5187","講義棟","vacant"
"5188","講義棟","vacant"
"5189","講義棟","vacant"
"5190","講義棟","vacant"
"5191","講義棟","vacant"
"5192","講義棟","vacant"
"5193","講義棟","vacant"
"5194","講義棟","vacant"
"5195","講義棟","vacant"
"5196","講義棟","vacant"
"5197","講義棟","vacant"
"5198","講義棟","vacant"
"5199","講義棟","vacant"
"5200","講義棟","vacant"
"5201","講義棟","vacant"
"5202","講義棟","vacant"
"5203","講義棟","vacant"
"5204","講義棟","vacant"
"5205","講義棟","vacant"
"5206","講義棟","vacant"
"5207","講義棟","vacant"
"5208","講義棟","vacant"
"5209","講義棟","vacant"
"5210","講義棟","vacant"
"5211","講義棟","vacant"
"5212","講義棟","vacant"
"5213","講義棟","vacant"
"5214","講義棟","vacant"
"5215","講義棟","vacant"
"5216","講義棟","vacant"
"5217","講義棟","vacant"
"5218","講義棟","vacant"
"5219","講義棟","vacant"
"5220","講義棟","vacant"
